ID,Age,Gender,Department,Work_Mode,Current_Experience,Companies_Count,Education_Years,Total_Experience,Seniority,Monthly_Hours,Job_Satisfaction,Performance_Review,Salary
1000,22.0,Male,Marketing,Office,0.0,4.0,18.0,2.0,Junior,179.0,2.0,6.0,8700.0
1001,58.0,Female,Marketing,Office,16.0,3.0,16.0,36.0,Manager,194.0,3.0,10.0,38300.0
1002,30.0,Female,Legal,Office,3.0,1.0,17.0,6.0,Mid,149.0,4.0,8.0,19400.0
1003,40.0,Female,Finance,,25.0,6.0,16.0,42.0,Manager,191.0,4.0,,42500.0
1004,30.0,Male,Support,Remote,2.0,,12.0,3.0,Junior,160.0,3.0,8.0,7200.0
1005,39.0,Female,R&D,Office,10.0,2.0,17.0,11.0,Mid,168.0,5.0,7.0,20400.0
1006,30.0,Male,Support,Hybrid,0.0,3.0,14.0,8.0,Mid,183.0,3.0,9.0,13400.0
1007,46.0,Male,Finance,Office,5.0,5.0,19.0,17.0,Senior,182.0,3.0,7.0,30900.0
1008,39.0,Female,Sales,Hybrid,0.0,0.0,16.0,7.0,Mid,195.0,4.0,8.0,16400.0
1009,28.0,Male,Legal,Remote,0.0,6.0,19.0,5.0,Mid,142.0,,9.0,20700.0
1010,46.0,Male,Legal,Office,12.0,5.0,18.0,12.0,Senior,163.0,3.0,7.0,28100.0
1011,26.0,Male,Legal,Remote,0.0,3.0,18.0,4.0,Junior,168.0,4.0,9.0,11600.0
1012,30.0,Female,Legal,Remote,1.0,3.0,21.0,4.0,Junior,184.0,3.0,7.0,12300.0
1013,35.0,Female,R&D,Remote,9.0,6.0,16.0,12.0,Mid,158.0,5.0,9.0,21000.0
1014,45.0,Male,Marketing,Office,4.0,6.0,15.0,14.0,Senior,179.0,5.0,9.0,23900.0
1015,50.0,Female,Finance,Office,8.0,4.0,15.0,16.0,Senior,201.0,1.0,6.0,27800.0
1016,38.0,Male,Sales,,3.0,3.0,15.0,7.0,Mid,196.0,2.0,6.0,15100.0
1017,25.0,Male,Finance,Hybrid,3.0,0.0,16.0,4.0,Junior,193.0,3.0,6.0,10600.0
1018,36.0,Female,HR,Hybrid,8.0,6.0,15.0,11.0,Mid,165.0,2.0,,13600.0
1019,23.0,Male,HR,Office,2.0,5.0,18.0,4.0,Junior,188.0,1.0,6.0,8200.0
1020,27.0,Male,HR,Hybrid,1.0,4.0,16.0,2.0,Junior,154.0,3.0,9.0,9100.0
1021,38.0,Male,Marketing,Office,2.0,7.0,16.0,5.0,Mid,154.0,4.0,7.0,14800.0
1022,44.0,Female,Support,Office,,2.0,14.0,14.0,Senior,192.0,1.0,7.0,19200.0
1023,42.0,Male,R&D,Hybrid,4.0,6.0,19.0,13.0,Senior,174.0,3.0,7.0,32900.0
1024,35.0,Female,Legal,Office,7.0,0.0,19.0,10.0,Mid,155.0,5.0,10.0,21000.0
1025,42.0,Female,Marketing,Office,9.0,4.0,,24.0,Senior,152.0,4.0,8.0,23000.0
1026,37.0,Male,Sales,Office,0.0,6.0,14.0,8.0,Mid,167.0,2.0,7.0,16200.0
1027,35.0,Female,Sales,Remote,6.0,4.0,18.0,10.0,Mid,199.0,5.0,8.0,18400.0
1028,,Male,HR,Hybrid,11.0,6.0,16.0,11.0,Mid,169.0,2.0,7.0,13700.0
1029,50.0,Male,R&D,Hybrid,18.0,7.0,16.0,18.0,Manager,188.0,4.0,9.0,51100.0
1030,24.0,Female,HR,Hybrid,1.0,1.0,15.0,1.0,Junior,,1.0,6.0,7500.0
1031,49.0,Female,Sales,Hybrid,19.0,0.0,18.0,19.0,Manager,213.0,3.0,9.0,42000.0
1032,38.0,Male,Sales,Office,9.0,7.0,18.0,21.0,Senior,181.0,3.0,8.0,27800.0
1033,44.0,Male,Legal,Hybrid,17.0,3.0,18.0,24.0,Senior,182.0,4.0,10.0,33200.0
1034,36.0,Male,Support,Hybrid,3.0,0.0,15.0,5.0,Mid,177.0,3.0,7.0,11900.0
1035,39.0,Male,Legal,Hybrid,7.0,,18.0,11.0,Mid,177.0,3.0,8.0,19100.0
1036,37.0,Male,Support,Hybrid,11.0,6.0,14.0,15.0,Senior,166.0,5.0,9.0,20900.0
1037,51.0,Male,Legal,Hybrid,4.0,0.0,18.0,33.0,Manager,184.0,3.0,10.0,48400.0
1038,60.0,Female,Support,Office,14.0,1.0,15.0,26.0,Manager,182.0,2.0,6.0,26700.0
1039,28.0,Male,HR,Remote,3.0,6.0,15.0,4.0,Junior,161.0,3.0,7.0,8500.0
1040,41.0,Male,Finance,Office,17.0,3.0,16.0,17.0,Senior,185.0,3.0,7.0,29000.0
1041,29.0,Female,R&D,Remote,0.0,7.0,17.0,7.0,Mid,165.0,4.0,7.0,20700.0
1042,40.0,Female,Support,Office,6.0,5.0,13.0,13.0,Senior,164.0,4.0,7.0,18700.0
1043,28.0,Male,Marketing,Office,4.0,1.0,15.0,5.0,Mid,185.0,2.0,9.0,16200.0
1044,58.0,Male,Support,Hybrid,7.0,7.0,13.0,32.0,Manager,179.0,4.0,10.0,
1045,28.0,Female,HR,Office,4.0,1.0,15.0,6.0,Mid,175.0,3.0,7.0,12900.0
1046,37.0,Male,R&D,Remote,7.0,1.0,16.0,10.0,Senior,149.0,5.0,10.0,36800.0
1047,29.0,Male,Support,Hybrid,7.0,7.0,15.0,7.0,Mid,167.0,3.0,7.0,12000.0
1048,29.0,Female,Legal,Hybrid,7.0,6.0,18.0,11.0,Mid,158.0,5.0,9.0,19400.0
1049,23.0,Male,R&D,Office,0.0,0.0,19.0,2.0,Junior,165.0,3.0,9.0,14600.0
1050,31.0,Male,Marketing,Office,4.0,7.0,16.0,9.0,Mid,157.0,5.0,,15500.0
1051,30.0,Male,Sales,Office,4.0,5.0,15.0,5.0,Mid,172.0,3.0,6.0,16100.0
1052,,Male,Legal,,,1.0,17.0,20.0,Senior,181.0,4.0,9.0,31300.0
1053,36.0,Male,R&D,Hybrid,2.0,2.0,17.0,7.0,Mid,153.0,5.0,8.0,20600.0
1054,47.0,Female,Finance,Hybrid,0.0,7.0,18.0,12.0,Senior,192.0,3.0,8.0,31900.0
1055,,Male,Support,Remote,32.0,3.0,12.0,32.0,Manager,,5.0,9.0,28900.0
1056,37.0,Male,Legal,Hybrid,11.0,5.0,17.0,12.0,Senior,178.0,4.0,8.0,29000.0
1057,31.0,Male,HR,Remote,1.0,3.0,18.0,12.0,Mid,159.0,4.0,8.0,14300.0
1058,36.0,Female,Finance,Office,3.0,5.0,18.0,17.0,Senior,171.0,4.0,8.0,31800.0
1059,29.0,Male,Finance,Office,8.0,1.0,16.0,9.0,Mid,166.0,4.0,9.0,20600.0
1060,36.0,Male,HR,Office,4.0,5.0,16.0,10.0,Senior,155.0,5.0,10.0,23400.0
1061,36.0,Female,HR,Office,8.0,0.0,15.0,12.0,Mid,155.0,3.0,8.0,13400.0
1062,29.0,Male,HR,Hybrid,0.0,5.0,15.0,0.0,Junior,173.0,1.0,6.0,8400.0
1063,39.0,Male,Finance,Hybrid,8.0,6.0,16.0,9.0,Mid,168.0,,6.0,17200.0
1064,23.0,Male,R&D,Hybrid,0.0,7.0,17.0,2.0,Junior,167.0,2.0,6.0,11500.0
1065,40.0,Male,HR,,5.0,4.0,16.0,9.0,Mid,170.0,3.0,7.0,13800.0
1066,33.0,Male,Sales,Remote,1.0,7.0,15.0,8.0,Mid,171.0,4.0,10.0,18000.0
1067,31.0,Female,Finance,Remote,3.0,6.0,15.0,9.0,Mid,171.0,5.0,6.0,17400.0
1068,33.0,Male,Finance,Office,1.0,4.0,17.0,6.0,Mid,200.0,1.0,7.0,19000.0
1069,48.0,Female,Finance,Office,6.0,7.0,15.0,18.0,Manager,215.0,1.0,6.0,40000.0
1070,33.0,Male,,Office,0.0,0.0,16.0,5.0,Mid,178.0,3.0,8.0,16000.0
1071,28.0,Male,R&D,Office,6.0,1.0,16.0,6.0,Mid,165.0,4.0,6.0,19900.0
1072,35.0,Male,R&D,Hybrid,4.0,1.0,16.0,11.0,Mid,179.0,4.0,8.0,21700.0
1073,22.0,Female,HR,Hybrid,0.0,7.0,15.0,3.0,Junior,173.0,1.0,7.0,8400.0
1074,33.0,Male,Finance,Office,6.0,2.0,15.0,12.0,Mid,187.0,1.0,6.0,17500.0
1075,24.0,Female,Legal,Hybrid,0.0,4.0,17.0,0.0,Junior,165.0,2.0,7.0,11600.0
1076,30.0,Male,Finance,Hybrid,4.0,4.0,15.0,5.0,Mid,187.0,3.0,7.0,
1077,24.0,Male,HR,Office,0.0,3.0,15.0,1.0,Junior,195.0,1.0,8.0,8000.0
1078,32.0,Male,R&D,Office,3.0,1.0,16.0,10.0,Mid,177.0,5.0,9.0,22500.0
1079,31.0,Male,HR,Remote,11.0,0.0,13.0,12.0,Mid,180.0,4.0,8.0,13100.0
1080,34.0,Male,HR,Hybrid,10.0,1.0,15.0,11.0,Mid,147.0,3.0,6.0,11900.0
1081,24.0,Male,HR,Office,3.0,1.0,15.0,4.0,Junior,170.0,2.0,6.0,7100.0
1082,27.0,Female,HR,Office,0.0,2.0,12.0,0.0,Junior,179.0,2.0,6.0,6900.0
1083,29.0,Male,HR,Office,4.0,5.0,15.0,6.0,Mid,174.0,2.0,6.0,13000.0
1084,30.0,Female,Support,Office,2.0,5.0,12.0,5.0,Mid,176.0,3.0,7.0,10800.0
1085,25.0,Male,Support,Remote,1.0,0.0,14.0,3.0,Junior,155.0,3.0,6.0,6900.0
1086,31.0,Male,Finance,,7.0,2.0,16.0,9.0,Mid,199.0,2.0,,19000.0
1087,26.0,Female,Finance,Office,0.0,2.0,15.0,1.0,Junior,165.0,4.0,7.0,11100.0
1088,47.0,Male,Legal,Office,8.0,7.0,20.0,15.0,Senior,168.0,4.0,7.0,29500.0
1089,34.0,Male,Legal,Hybrid,0.0,7.0,21.0,11.0,Mid,171.0,3.0,6.0,17800.0
1090,36.0,Female,Support,Office,8.0,7.0,13.0,8.0,Mid,163.0,3.0,7.0,12500.0
1091,39.0,,R&D,Office,2.0,2.0,16.0,11.0,Senior,170.0,4.0,10.0,36100.0
1092,36.0,Male,Marketing,Hybrid,0.0,5.0,13.0,10.0,Mid,146.0,4.0,7.0,13700.0
1093,39.0,Male,R&D,Hybrid,10.0,2.0,19.0,11.0,Mid,154.0,5.0,10.0,23800.0
1094,50.0,Female,Legal,Office,11.0,1.0,18.0,21.0,Senior,185.0,3.0,8.0,30500.0
1095,,Male,Finance,Office,1.0,7.0,15.0,25.0,Senior,187.0,2.0,7.0,28500.0
1096,33.0,Female,Support,Hybrid,3.0,7.0,15.0,6.0,Mid,165.0,3.0,9.0,13600.0
1097,,Male,R&D,Remote,6.0,5.0,17.0,9.0,Mid,171.0,5.0,7.0,20500.0
1098,23.0,Male,Marketing,Office,1.0,5.0,16.0,2.0,Junior,186.0,1.0,6.0,8700.0
1099,34.0,Female,HR,Office,6.0,3.0,16.0,10.0,Mid,191.0,1.0,6.0,13100.0
1100,36.0,Male,Sales,Office,3.0,1.0,16.0,8.0,Mid,162.0,3.0,7.0,15500.0
1101,40.0,Male,Support,Hybrid,13.0,2.0,12.0,21.0,Senior,186.0,3.0,6.0,17500.0
1102,50.0,Male,Support,Hybrid,2.0,7.0,14.0,12.0,Senior,156.0,5.0,9.0,20500.0
1103,36.0,Female,Marketing,Hybrid,11.0,2.0,16.0,11.0,Mid,173.0,3.0,6.0,13800.0
1104,36.0,Female,HR,Hybrid,3.0,3.0,13.0,6.0,Mid,177.0,3.0,8.0,13300.0
1105,35.0,Male,HR,Remote,2.0,4.0,14.0,5.0,Mid,179.0,4.0,7.0,12900.0
1106,30.0,Male,Sales,Remote,2.0,6.0,15.0,2.0,Junior,180.0,3.0,7.0,9100.0
1107,50.0,Female,HR,Hybrid,1.0,0.0,17.0,22.0,Senior,173.0,4.0,7.0,20600.0
1108,63.0,Female,Marketing,Hybrid,0.0,7.0,17.0,20.0,Manager,184.0,5.0,8.0,36300.0
1109,61.0,Female,,Office,27.0,2.0,17.0,36.0,Manager,189.0,3.0,9.0,46800.0
1110,43.0,Male,HR,Hybrid,12.0,6.0,18.0,18.0,Senior,159.0,5.0,10.0,24800.0
1111,43.0,Female,Finance,Hybrid,11.0,2.0,15.0,22.0,Senior,201.0,2.0,6.0,26500.0
1112,29.0,Female,Legal,Hybrid,,1.0,18.0,1.0,,170.0,2.0,6.0,10000.0
1113,44.0,Male,Legal,Office,5.0,2.0,18.0,12.0,Senior,189.0,4.0,9.0,32000.0
1114,40.0,Male,Finance,Hybrid,9.0,2.0,16.0,11.0,Mid,271.0,3.0,7.0,19500.0
1115,29.0,Male,Marketing,Hybrid,3.0,0.0,17.0,4.0,Junior,179.0,3.0,7.0,9500.0
1116,40.0,Female,Support,Hybrid,12.0,6.0,13.0,12.0,Mid,172.0,3.0,8.0,12300.0
1117,35.0,Male,Support,Office,10.0,1.0,13.0,12.0,Mid,185.0,1.0,6.0,11100.0
1118,28.0,Female,Support,Hybrid,4.0,6.0,14.0,7.0,Mid,167.0,3.0,7.0,12300.0
1119,44.0,Female,R&D,Office,17.0,4.0,,19.0,Senior,168.0,4.0,8.0,33200.0
1120,41.0,Female,Support,Remote,14.0,2.0,13.0,23.0,Senior,174.0,5.0,8.0,19800.0
1121,29.0,Female,Marketing,Hybrid,0.0,2.0,18.0,0.0,Junior,144.0,4.0,7.0,9000.0
1122,36.0,Female,Sales,Office,2.0,4.0,13.0,7.0,Mid,183.0,2.0,6.0,15600.0
1123,27.0,Male,Legal,Office,1.0,3.0,17.0,1.0,Junior,150.0,3.0,6.0,10600.0
1124,30.0,Female,HR,Hybrid,4.0,6.0,15.0,9.0,Mid,169.0,4.0,8.0,13600.0
1125,30.0,Male,Support,Office,0.0,7.0,14.0,1.0,Junior,164.0,2.0,6.0,7100.0
1126,31.0,Female,R&D,Remote,8.0,4.0,21.0,8.0,Mid,167.0,5.0,7.0,21500.0
1127,30.0,Male,Legal,Hybrid,0.0,4.0,20.0,0.0,Junior,175.0,2.0,6.0,11200.0
1128,43.0,Female,Legal,Office,13.0,7.0,18.0,14.0,Senior,166.0,5.0,9.0,31200.0
1129,56.0,Female,Finance,Hybrid,35.0,1.0,16.0,35.0,Manager,198.0,4.0,7.0,43200.0
1130,30.0,Female,R&D,Office,0.0,5.0,17.0,57.0,Junior,170.0,2.0,8.0,12900.0
1131,47.0,Male,Marketing,Remote,17.0,4.0,18.0,20.0,Senior,175.0,5.0,8.0,25500.0
1132,26.0,Male,Sales,Office,1.0,1.0,14.0,1.0,Junior,173.0,3.0,6.0,9500.0
1133,36.0,Female,Support,Remote,6.0,5.0,13.0,9.0,Mid,141.0,5.0,8.0,12600.0
1134,48.0,Male,Support,Hybrid,3.0,4.0,14.0,21.0,Senior,147.0,5.0,10.0,22100.0
1135,28.0,Female,R&D,Remote,7.0,6.0,16.0,10.0,Mid,141.0,5.0,10.0,22800.0
1136,26.0,Male,Marketing,Office,3.0,2.0,15.0,4.0,Junior,169.0,1.0,6.0,8700.0
1137,34.0,Female,R&D,Office,2.0,2.0,17.0,8.0,Mid,153.0,5.0,9.0,21400.0
1138,31.0,Male,R&D,Hybrid,6.0,5.0,20.0,11.0,Mid,165.0,3.0,7.0,20700.0
1139,38.0,Female,Sales,Hybrid,0.0,3.0,18.0,9.0,Mid,190.0,2.0,6.0,15900.0
1140,38.0,Female,Marketing,Office,13.0,5.0,15.0,15.0,Senior,144.0,5.0,9.0,24200.0
1141,48.0,Male,Sales,Office,9.0,6.0,17.0,18.0,Senior,196.0,2.0,6.0,24900.0
1142,48.0,Male,Marketing,Office,3.0,4.0,13.0,12.0,Senior,187.0,3.0,7.0,23200.0
1143,38.0,Male,Support,Hybrid,9.0,0.0,14.0,12.0,Mid,192.0,3.0,6.0,11300.0
1144,23.0,Female,HR,Office,0.0,4.0,15.0,0.0,Junior,187.0,,6.0,7600.0
1145,28.0,Male,Finance,Office,3.0,5.0,17.0,7.0,Mid,213.0,1.0,6.0,17500.0
1146,32.0,Female,HR,Office,12.0,7.0,17.0,12.0,Mid,172.0,2.0,8.0,14500.0
1147,45.0,Male,Legal,Hybrid,21.0,6.0,17.0,21.0,Manager,204.0,2.0,7.0,41400.0
1148,40.0,Male,Marketing,Office,5.0,0.0,17.0,9.0,Mid,166.0,3.0,6.0,14300.0
1149,29.0,Male,HR,Remote,10.0,6.0,13.0,10.0,Mid,167.0,3.0,7.0,12600.0
1150,29.0,Male,R&D,Office,5.0,6.0,18.0,8.0,Mid,171.0,,6.0,19700.0
1151,43.0,Male,Support,Remote,2.0,5.0,12.0,17.0,Manager,165.0,4.0,9.0,29100.0
1152,28.0,Female,Finance,Hybrid,3.0,4.0,18.0,6.0,Mid,166.0,4.0,7.0,19300.0
1153,25.0,Female,Finance,Office,0.0,1.0,15.0,0.0,Junior,206.0,1.0,8.0,11600.0
1154,26.0,Male,Legal,Office,1.0,2.0,18.0,2.0,Junior,171.0,3.0,8.0,11000.0
1155,35.0,Female,Finance,Hybrid,0.0,6.0,18.0,13.0,Senior,202.0,2.0,7.0,29100.0
1156,38.0,Female,Support,Hybrid,10.0,6.0,14.0,11.0,Senior,163.0,4.0,8.0,19900.0
1157,28.0,Male,HR,Hybrid,0.0,0.0,16.0,0.0,Junior,159.0,3.0,7.0,7900.0
1158,40.0,Male,Finance,Office,5.0,0.0,17.0,13.0,Senior,183.0,3.0,7.0,29000.0
1159,41.0,Male,Finance,Remote,18.0,4.0,16.0,18.0,Senior,184.0,5.0,9.0,32700.0
1160,43.0,Male,Marketing,Remote,9.0,2.0,18.0,16.0,Senior,176.0,5.0,8.0,24800.0
1161,49.0,Female,R&D,Hybrid,10.0,6.0,19.0,20.0,Manager,197.0,4.0,9.0,53200.0
1162,26.0,Female,Marketing,Hybrid,2.0,3.0,15.0,4.0,Junior,177.0,3.0,8.0,9000.0
1163,50.0,Male,HR,Hybrid,21.0,0.0,16.0,44.0,Manager,193.0,5.0,9.0,33000.0
1164,44.0,Male,Support,Office,1.0,2.0,16.0,43.0,Manager,212.0,2.0,8.0,29700.0
1165,25.0,Female,Support,Office,,2.0,15.0,3.0,Junior,187.0,1.0,6.0,7000.0
1166,23.0,Female,Marketing,Hybrid,4.0,7.0,12.0,4.0,Junior,160.0,3.0,7.0,8600.0
1167,30.0,Female,Sales,Remote,3.0,7.0,16.0,9.0,Mid,179.0,5.0,9.0,17800.0
1168,24.0,Female,Marketing,Office,1.0,6.0,17.0,1.0,Junior,158.0,5.0,7.0,9300.0
1169,40.0,Male,Sales,Hybrid,6.0,0.0,15.0,15.0,Senior,194.0,4.0,8.0,25900.0
1170,43.0,Female,Legal,Remote,0.0,1.0,21.0,21.0,Senior,155.0,5.0,9.0,32500.0
1171,36.0,Female,Marketing,Office,3.0,5.0,15.0,23.0,Senior,160.0,5.0,6.0,22000.0
1172,50.0,Male,Sales,Office,3.0,1.0,15.0,24.0,Manager,185.0,2.0,7.0,37200.0
1173,49.0,Female,Sales,Hybrid,29.0,4.0,14.0,32.0,Manager,222.0,3.0,7.0,36400.0
1174,36.0,Male,Finance,Office,1.0,6.0,15.0,5.0,Mid,187.0,2.0,,18800.0
1175,32.0,Male,Legal,Office,3.0,5.0,18.0,11.0,Mid,173.0,2.0,7.0,17900.0
1176,37.0,,Finance,Office,3.0,5.0,16.0,14.0,Senior,194.0,3.0,8.0,30500.0
1177,39.0,Male,Sales,Office,10.0,4.0,15.0,12.0,Mid,175.0,3.0,8.0,17200.0
1178,40.0,Male,Sales,Remote,7.0,2.0,15.0,13.0,Senior,163.0,5.0,10.0,28800.0
1179,65.0,Male,R&D,Hybrid,25.0,6.0,17.0,25.0,Manager,201.0,2.0,6.0,44500.0
1180,31.0,Male,Sales,Hybrid,1.0,0.0,17.0,5.0,Mid,198.0,2.0,6.0,15600.0
1181,35.0,Male,Finance,Hybrid,8.0,1.0,19.0,10.0,Mid,191.0,3.0,8.0,19700.0
1182,44.0,Male,Sales,Remote,18.0,2.0,15.0,18.0,Senior,194.0,4.0,7.0,24800.0
1183,35.0,Male,Support,Office,0.0,6.0,15.0,5.0,Mid,176.0,3.0,7.0,12000.0
1184,29.0,Female,R&D,Office,6.0,1.0,19.0,7.0,Mid,176.0,5.0,7.0,22000.0
1185,35.0,Male,Sales,Remote,0.0,0.0,16.0,12.0,Mid,184.0,5.0,8.0,16900.0
1186,25.0,Male,Finance,Remote,0.0,1.0,15.0,1.0,Junior,172.0,4.0,8.0,11600.0
1187,33.0,Female,Finance,Office,5.0,3.0,15.0,9.0,Mid,170.0,2.0,6.0,17900.0
1188,49.0,Female,HR,Office,10.0,6.0,17.0,16.0,Senior,170.0,3.0,6.0,20100.0
1189,27.0,Female,Finance,Hybrid,,4.0,15.0,2.0,Junior,193.0,3.0,6.0,10500.0
1190,36.0,Male,R&D,Office,5.0,5.0,16.0,12.0,Mid,159.0,5.0,10.0,23100.0
1191,24.0,Male,Finance,Hybrid,2.0,1.0,15.0,4.0,Junior,168.0,2.0,6.0,10300.0
1192,28.0,Female,Support,Office,4.0,0.0,14.0,11.0,Mid,161.0,2.0,6.0,11100.0
1193,22.0,Male,Marketing,Office,0.0,6.0,16.0,3.0,Junior,186.0,1.0,6.0,8900.0
1194,50.0,Male,Support,Hybrid,7.0,0.0,14.0,10.0,Senior,175.0,3.0,6.0,18200.0
1195,40.0,Male,Legal,Remote,18.0,3.0,17.0,18.0,Manager,183.0,5.0,9.0,44600.0
1196,25.0,Female,Support,Hybrid,1.0,0.0,12.0,4.0,Junior,158.0,3.0,8.0,7700.0
1197,30.0,Male,R&D,Office,8.0,3.0,16.0,8.0,Mid,173.0,4.0,7.0,20100.0
1198,23.0,Female,R&D,Remote,0.0,2.0,17.0,2.0,Junior,162.0,3.0,6.0,11800.0
1199,25.0,Female,HR,Hybrid,2.0,1.0,15.0,2.0,Junior,175.0,1.0,6.0,7800.0
1200,36.0,Male,Finance,Office,8.0,7.0,15.0,9.0,Mid,215.0,1.0,6.0,17000.0
1201,28.0,Female,HR,Office,9.0,7.0,14.0,10.0,Mid,175.0,3.0,7.0,12900.0
1202,35.0,Female,R&D,Office,4.0,0.0,19.0,5.0,Mid,161.0,3.0,7.0,22000.0
1203,29.0,Female,Finance,Hybrid,10.0,4.0,18.0,10.0,Mid,168.0,4.0,6.0,
1204,42.0,Male,R&D,Hybrid,8.0,1.0,16.0,10.0,Senior,163.0,4.0,8.0,33100.0
1205,37.0,Female,R&D,Office,7.0,6.0,17.0,22.0,Senior,164.0,4.0,8.0,34900.0
1206,34.0,Male,Marketing,Office,0.0,3.0,15.0,8.0,Mid,179.0,3.0,7.0,14400.0
1207,44.0,Female,Support,Office,13.0,1.0,12.0,17.0,Manager,187.0,4.0,8.0,28400.0
1208,41.0,Male,HR,Hybrid,1.0,7.0,17.0,11.0,Senior,158.0,5.0,10.0,23500.0
1209,43.0,Male,HR,Office,8.0,1.0,12.0,23.0,Senior,176.0,4.0,8.0,20900.0
1210,39.0,,Sales,Office,2.0,0.0,14.0,5.0,Mid,177.0,2.0,7.0,15600.0
1211,34.0,Female,Legal,Remote,5.0,4.0,17.0,9.0,Mid,166.0,5.0,8.0,19600.0
1212,39.0,Female,Marketing,Hybrid,1.0,2.0,17.0,7.0,Mid,159.0,5.0,6.0,14100.0
1213,29.0,Male,R&D,Office,5.0,4.0,18.0,5.0,Mid,164.0,4.0,7.0,21200.0
1214,38.0,,R&D,Hybrid,0.0,5.0,17.0,12.0,Mid,163.0,5.0,9.0,21200.0
1215,46.0,Female,Marketing,Office,1.0,3.0,16.0,13.0,Senior,174.0,4.0,8.0,24300.0
1216,29.0,Female,Finance,Hybrid,4.0,,16.0,5.0,Mid,183.0,3.0,7.0,18700.0
1217,23.0,Female,HR,Hybrid,0.0,6.0,17.0,1.0,Junior,155.0,3.0,7.0,7800.0
1218,25.0,Male,R&D,Hybrid,0.0,4.0,16.0,0.0,Junior,154.0,4.0,9.0,13500.0
1219,35.0,Male,Legal,Hybrid,4.0,4.0,17.0,12.0,,166.0,4.0,7.0,30100.0
1220,41.0,Female,Sales,,5.0,3.0,17.0,16.0,Senior,168.0,5.0,8.0,26800.0
1221,37.0,Female,HR,,4.0,6.0,17.0,9.0,Mid,165.0,4.0,9.0,14900.0
1222,25.0,Male,Support,Office,0.0,6.0,13.0,3.0,Junior,173.0,2.0,6.0,6700.0
1223,58.0,Female,Legal,Office,22.0,4.0,18.0,32.0,Manager,180.0,5.0,8.0,44700.0
1224,35.0,Male,Marketing,Remote,11.0,2.0,17.0,11.0,Mid,170.0,5.0,6.0,14400.0
1225,30.0,Male,HR,Hybrid,0.0,1.0,17.0,2.0,Junior,186.0,2.0,6.0,7600.0
1226,26.0,Male,Support,Remote,1.0,2.0,15.0,2.0,Junior,173.0,4.0,8.0,7900.0
1227,39.0,Male,Sales,Office,3.0,5.0,15.0,11.0,Senior,193.0,2.0,6.0,25000.0
1228,28.0,Male,Finance,Hybrid,0.0,1.0,17.0,2.0,Junior,190.0,3.0,8.0,11800.0
1229,31.0,Male,Marketing,Office,7.0,1.0,13.0,10.0,Mid,172.0,3.0,6.0,13900.0
1230,28.0,Male,Finance,Hybrid,,4.0,16.0,5.0,Mid,189.0,3.0,9.0,19800.0
1231,50.0,Female,Legal,Office,3.0,1.0,17.0,15.0,Senior,162.0,3.0,7.0,28800.0
1232,27.0,Male,R&D,Office,1.0,3.0,16.0,1.0,Junior,169.0,2.0,6.0,11700.0
1233,42.0,Male,Finance,Office,21.0,2.0,16.0,21.0,Manager,211.0,2.0,6.0,41200.0
1234,,Male,R&D,Hybrid,1.0,1.0,16.0,2.0,Junior,177.0,3.0,9.0,13400.0
1235,40.0,Male,Legal,Office,10.0,7.0,17.0,11.0,Mid,150.0,4.0,8.0,19800.0
1236,31.0,Female,Support,Remote,9.0,4.0,12.0,11.0,Mid,162.0,5.0,7.0,11500.0
1237,29.0,Male,HR,Office,0.0,4.0,18.0,0.0,Junior,182.0,2.0,6.0,7500.0
1238,39.0,Female,Sales,Office,2.0,4.0,12.0,6.0,Mid,177.0,3.0,7.0,15000.0
1239,23.0,Female,Support,Office,2.0,0.0,13.0,2.0,Junior,168.0,2.0,7.0,7400.0
1240,43.0,Male,Sales,,6.0,2.0,16.0,16.0,Senior,152.0,5.0,8.0,26400.0
1241,26.0,Male,Finance,Office,2.0,4.0,17.0,3.0,Junior,185.0,2.0,6.0,10000.0
1242,28.0,Male,Sales,Office,5.0,6.0,15.0,7.0,Mid,167.0,4.0,8.0,
1243,29.0,Male,Finance,Hybrid,0.0,3.0,19.0,1.0,Junior,178.0,2.0,7.0,11900.0
1244,63.0,Female,Sales,Office,1.0,4.0,15.0,27.0,Manager,209.0,1.0,6.0,35000.0
1245,47.0,Female,Marketing,Hybrid,15.0,0.0,15.0,15.0,Senior,162.0,4.0,6.0,21300.0
1246,45.0,Male,Support,Office,20.0,7.0,15.0,20.0,Senior,168.0,4.0,8.0,20700.0
1247,44.0,Male,Marketing,Hybrid,14.0,7.0,16.0,14.0,Senior,174.0,3.0,7.0,23600.0
1248,38.0,Male,HR,Office,8.0,2.0,14.0,10.0,Senior,169.0,4.0,,20400.0
1249,26.0,Female,,Hybrid,0.0,1.0,,1.0,Junior,171.0,2.0,7.0,8300.0
1250,56.0,Male,R&D,Hybrid,30.0,2.0,21.0,30.0,Manager,172.0,4.0,8.0,51500.0
1251,37.0,Male,R&D,Hybrid,14.0,1.0,19.0,19.0,Senior,168.0,4.0,7.0,33000.0
1252,59.0,Male,R&D,Hybrid,27.0,6.0,16.0,33.0,Manager,168.0,4.0,8.0,49100.0
1253,28.0,Female,Legal,Remote,0.0,1.0,17.0,5.0,Mid,155.0,5.0,7.0,18300.0
1254,,Female,HR,Office,7.0,4.0,16.0,10.0,Mid,192.0,3.0,7.0,13900.0
